Category,Product,Variant,Code,Supplier,UnitCost,UnitPrice,Discount,Type,UOM,Released,ID,ProductID,ProductCode,Product Description,Description,Inventory_Cebu,Inventory_Dapa,Inventory_Gen Luna
bikes,Bike 26 - NorthStar MTB alloy,Default,81506,Avenue Bikes,4800,8800,0,Standard,,,40c31ea5-ba13-4fea-ab08-e12be4a0e56f,610429b8-b7a6-4fe3-801c-6b045b57c39a,,,,0,0,0
bikes,Bike 27 - NorthStar MTB Alloy,Default,81507,Avenue Bikes,5000,10000,0,Standard,,,257310f5-73d8-4361-a3e9-b4504e132cc2,121a4929-43fe-44a3-bb69-6c80a9ed5ca7,,,,0,0,0
bikes,Bike 12 - Electric Car rechargable 3 wheels,Default,81508,Kent,1900,3600,0,Standard,,,edb46808-8366-4caa-965a-fe34fa14ca65,d6bdd6e9-8868-425b-9b0f-ca63deaad1a6,,,,0,2,1
bikes,Bike 26 – Chopper,Default,81509,Kent,11500,16500,0,Standard,,,277caf18-e611-4a02-8ca5-54e0e01e352e,c999b21b-2631-412d-92b2-c7601b4f53e5,,,,0,0,0
bikes,Bike 700c,Default,81530,Kent,9700,12900,0,Standard,,,ea845c5b-f52d-4ca8-b85a-19fb0a294ddf,58c13cb2-3ed0-4119-8924-2712ff487805,,,,0,0,0
bikes,BIke 27 - KRONOS HYD MTB,Default,81581,Avenue Bikes,7500,15000,0,Standard,,,27dd58bb-3c9c-43fc-8222-7fd04fb8f795,8a68c739-0f90-4ae5-8eac-3bb4a75848ff,,,,7,5,1
bikes,Bike 26 - KRONOS HYD MTB,Default,81582,Avenue Bikes,7000,14000,0,Standard,,,ee1a72fe-2f47-463e-9096-4398db33ad74,05e57a39-f41a-4a20-9f12-5a68eafc93bd,,,,4,2,1
bikes,Bike 12 - Trolls Kids,Default,81584,Avenue Bikes,1150,2300,0,Standard,,,71d9b8ed-bcd1-4318-b9ec-1abddfd2b14f,26a80dd5-f999-4592-8ca3-f2aebed9e2b5,,,,0,0,1
bikes,Bike 12 - Kids Street Racer,Default,81585,Avenue Bikes,1200,2400,0,Standard,,,d4c63244-6eba-470d-a363-95d6d7d7569a,b69bcb83-af7f-4839-b9f9-b10fc8ee4e7c,,,,3,1,0
bikes,Bike 14 - Kids Trolls,Default,81586,Avenue Bikes,1200,2400,0,Standard,,,89222493-3f4a-4185-b200-64d09e97c34c,8ac017c9-0f1b-40f4-aaa0-cb84405fe2c6,,,,1,-1,0
bikes,Bike 14 - Kids Street Racer,Default,81587,Avenue Bikes,1250,2500,0,Standard,,,14051885-dd51-4555-bfd5-07996c9ad0c5,97ac2a18-b468-487a-856b-a01c5234b1db,,,,1,1,0
bikes,Bike 16 - Kids Trolls,Default,81588,Avenue Bikes,1350,2700,0,Standard,,,7cf6aff3-d83b-4ee3-bab8-73d93eba842f,7e25cb82-ffc7-48c7-aa66-73d563601836,,,,0,0,0
bikes,Bike 16 - Kids Street Racer,Default,81589,Avenue Bikes,1400,2800,0,Standard,,,fad4e854-969a-4598-b8ff-83bf90448da6,9ad1975a-6d5e-4b97-a209-df997aac2977,,,,0,0,0
bikes,Bike 20 - xGame Rejuvenation,Default,81608,Avenue Bikes,1700,3400,0,Standard,,,bef74e28-1a70-48d6-80d8-217a5cc8a9ab,a9e4530f-d41f-428c-aa44-5adb73088911,,,,0,1,-1
bikes,Bike 20 - Rekko Dirt Master CP,Default,81609,Avenue Bikes,2250,4500,0,Standard,,,7454c385-0416-45ab-9b58-7156e4c075bb,58599355-519f-48d5-b1c1-e9f9e9356e37,,,,2,0,0
bikes,Bike 29 - KRONOS MTB Mech,Default,81610,Avenue Bikes,7500,15000,0,Standard,,,f163a147-f0bc-4b09-8a63-5650a2bed942,b94a282a-c6b6-42cd-bb9f-1afe277e7bf2,,,,2,3,1
bikes,Bike 26 - Bomber MTB disc,Default,81611,Avenue Bikes,3000,6500,0,Standard,,,c5819424-5f2f-48e8-b901-c78ab309bf19,e63ab91a-4382-4bc2-a2fe-57fbfc1c4fc9,,,,0,0,0
bikes,Bike 14 - Cars,Default,81699,Avenue Bikes,1250,2500,0,Standard,,,5491516f-72f5-4b24-8707-f76711790f49,651c2bbd-723c-4a85-ac0a-d008042b86f8,,,,0,0,0
bikes,Bike 16 - DORA NEW Class A,Default,81715,Avenue Bikes,1500,3000,0,Standard,,,14f14361-0766-4753-a06b-4ab3c79a983c,fbbfc929-91d4-44cf-b7d5-99baad8e1cb8,,,,0,0,0
bikes,Bike 14 - Frozen NEW Class A,Default,81716,Avenue Bikes,2000,4000,0,Standard,,,28166c98-29f2-48ba-af4c-eb4b1d4deaef,edf87a56-4533-4ae3-937e-0ec2177f9db5,,,,3,0,1
bikes,Bike 16 - Frozen NEW Class A,Default,81717,Avenue Bikes,2100,4200,0,Standard,,,d60ac5e4-a5c2-4f3e-9fe7-c11748f75304,4edf772c-b2c0-494b-9366-847b4256e67c,,,,0,0,0
bikes,Bike 700C - BlackComb w/Claris groupset,Default,81735,Kent,16200,20500,0,Standard,,,31ea4e9a-6df2-41a5-8d5c-c3671ac203f0,c417938f-09bd-432d-b1c7-2d98fc0581d7,,,,1,1,0
bikes,Bike 12 - NVH JR Toys,Default,81748,Avenue Bikes,1120,2400,0,Standard,,,6e334404-c676-4933-90a2-267f418e5b9f,48c3ffee-0c0c-43a8-8e90-42971dec332a,,,,0,0,0
bikes,Bike 16 NVH Firefox BMX,Default,81749,Avenue Bikes,1350,2700,0,Standard,,,ebbe94d1-4faf-466f-98b0-0ee586b84d5b,3d8ed7ab-f1c0-4080-95a0-9f3fae94d400,,,,0,0,0
bikes,Bike 20 - Swift,Default,81750,Avenue Bikes,2300,4600,0,Standard,,,56987ba6-266b-4147-aae4-8a7b95f060aa,8cbfd20f-4d51-4086-a6ee-3f3a94f333b0,,,,0,0,1
bikes,Bike 20 - Blackstar,Default,81751,Avenue Bikes,2250,4500,0,Standard,,,f9028dc6-6a06-4673-8629-642a49141ae8,b3358892-4d82-4c8d-944a-c494b53dd135,,,,0,0,0
bikes,Side Car 12,Default,81752,Kent,880,1760,0,Standard,,,d7d16365-125d-4147-9e53-f1d282b8d4ef,081fa58d-3ec7-4129-9653-5d78008de49b,,,,0,0,0
bikes,Side Car 16,Default,81753,Kent,1080,2160,0,Standard,,,65df6d2e-a11b-4283-80e2-409723ff0371,c46df717-a701-47f8-b72d-5550f4d4007d,,,,0,0,0
bikes,Electric Car 4 Wheels,Default,81754,Kent,2100,3900,0,Standard,,,904ff7cc-6773-45e1-84f9-a12e0ea7981f,fc7c6689-6cf6-4ea1-9850-0201b9c4e598,,,,0,2,0
bikes,Bike 26 - Fat Bike - BlackComb Alloy,Default,81756,Kent,13000,17500,0,Standard,,,04344932-16d4-4280-8e54-a6d69c61f024,73944d40-e0c9-431f-a541-88f45a168273,,,,0,0,0
bikes,Bike 20 - RAVE BMX,Default,81765,Kent,2150,4300,0,Standard,,,a895a54a-eaeb-40ab-a779-86d5edd435d4,12ce92ae-81c8-4ff7-bb3d-4df7d3a4d817,,,,0,0,1
bikes,Bike 27 BlackComb Blaze MTB,Default,81772,Kent,9200,18400,0,Standard,,,de51b753-a3b7-4141-8dec-90a61fd9d9c4,0f1cda25-409c-411e-8463-995851d94027,,,,0,2,0
bikes,Bike 20 - Bomber Mech disc MTB 20,Default,81883,Avenue Bikes,3000,6000,0,Standard,,,815cd6ad-40ce-4513-94a3-71c2cae69c00,4888b9b3-e590-44ec-bf59-9ff4965ee531,,,,0,0,0
Bolts,T Bolt (large/small),Default,10049,,2.5,5,0,Standard,,,8acf6749-7e21-40fd-a055-af5d24c767f2,905e5720-89bf-463a-a928-847aa8145341,,,,45,49,33
Bolts,Bolt 6mm x 15 ss set,Default,81010,,9.7,25,0,Standard,,,eebf82e4-2eca-475d-b9d7-7cab69495893,9e3d185b-4f21-47fb-8a53-4d387fa909ed,,,,0,47,0
Bolts,Bolt 6mm x 20 ss set,Default,81012,,10.3,27,0,Standard,,,62806067-4dce-4ebc-9ff9-8435094e1c34,b55776cc-56b0-4e76-ae42-44014f659e1d,,,,0,44,0
Bolts,Bolt 6mm x 25 ss set,Default,81013,,11.5,28,0,Standard,,,ec20cc3b-ab07-40f1-baa7-93c1d0130b1c,8557aad1-07eb-430d-8c16-c6535c627151,,,,0,43,0
Bolts,Bolt 6mm x 30 ss set,Default,81014,,12.3,30,0,Standard,,,6dff22ab-f40d-45a2-8580-36a9f28fc60f,c1185d8d-437b-426d-b535-7cb5a475d523,,,,0,45,0
Bolts,Bolt 6mm x 35 ss set,Default,81015,,13.5,32,0,Standard,,,591669e5-c169-4aa5-b4d8-4c48cf828541,a89d2b6c-6087-4ba3-a229-f2669a8160ed,,,,0,43,0
Bolts,Bolt 6mm x 40 ss set,Default,81016,,14.5,34,0,Standard,,,bae432b6-b71b-4a08-832e-0d45256d4534,055b488a-9158-4861-9cb3-f75dbd6f5d32,,,,0,46,0
Bolts,Bolt 6mm x 45 ss set,Default,81017,,15.1,36,0,Standard,,,869ea38d-6f92-424e-94ca-1b8199c7d9fd,c5dfc958-feaa-4b3d-ac04-119fe5a06131,,,,0,44,0
Bolts,Bolt 6mm x 50 ss set,Default,81018,,16.4,38,0,Standard,,,8ac8bba7-81a5-4a94-9c68-2fb3e388c737,71c36f32-927f-40c7-a36a-7ffab090d448,,,,0,46,0
Bolts,Bolt 8mm x 35 ss set,Default,81019,,19.75,45,0,Standard,,,2e2364ce-cab0-49f7-b16c-b11cb2d22c6f,67e7fbc7-eebf-4a97-b0fb-7facc099ccbb,,,,0,40,0
Bolts,Bolt 8mm x 40 ss set,Default,81020,,21.25,48,0,Standard,,,694b16a2-98c1-4198-bdaf-546654c3cdeb,77cceba8-64bd-4d8d-a9f6-452d8951440f,,,,0,47,0
Bolts,Bolt 8mm x 45 ss set,Default,81021,,22.75,50,0,Standard,,,109b802e-2c5d-415c-a900-c63c44dce864,6e45d455-7a10-4810-ba8a-5d5b3449b19d,,,,0,49,0
Bolts,Bolt 8mm x 50 ss set,Default,81022,,23.25,52,0,Standard,,,6aaae20a-2bbb-4150-bfe3-8bea66199e11,eab567ff-bf6b-477a-90fe-89c72a2a8d26,,,,0,38,0
Bolts,Bolt 8mm x 55 ss set,Default,81023,,23.25,52,0,Standard,,,f8088670-0fd5-4566-a033-15ed9380e6a2,a8062683-3f6c-4578-96fa-888c8613192d,,,,0,50,0
Bolts,Bolt-stem bolt alloy 4mm Pack,Default,81504,Avenue Bikes,155,310,0,Standard,,,625a332d-c88a-4e97-8d42-3bd563da4807,ae8e46d3-f111-40c3-90bb-6709a159b708,,,,0,4,0
Bolts,Bolt - Allen Alloy Motor 4 in 1,Default,90117,,55,95,0,Standard,,,00fc8a6f-0302-4d29-9f6e-d5d10ad3bba1,0ac9bf61-e98d-4ac8-aaad-cd1b729b23b8,,,,0,0,4
bottom bracket,Bottom Bracket (BB) Octolink,Default,10057,Avenue Bikes,400,695,0,Standard,,,25e632fe-983a-480f-86c9-b6537d609ec1,9cdc5ac6-7e60-4c4e-9d48-4c55e99a294c,,,<p>bottom bracket octalink</p>,1,0,0
bottom bracket,Bottom Bracket (BB) Bolt (each),Default,10106,Avenue Bikes,7,15,0,Standard,,,7dcbce15-508c-4b39-958e-6416a98bb7ca,60791813-dfa1-444a-888e-41763d7a0384,,,,44,35,8
bottom bracket,BB - Shimano 68LL 113,Default,10492,Avenue Bikes,250,450,0,Standard,,,5c967a27-a8d3-488a-b6e0-1b2ec1c9f32c,7a4f7a86-043f-4250-96ff-d3ed86f8ed98,,,,0,3,-2
bottom bracket,BB - Shimano UN26 122mm,Default,10493,Kent,275,500,0,Standard,,,45851951-9afe-41e7-bb39-a10e44a68d01,564e0903-f343-4ea4-8c7d-48fc709a5a64,,,,0,7,0
bottom bracket,Ball Retainer - BB Undersized 66-9ball,Default,40001,,3,10,0,Standard,,,eb8b79e9-2897-4987-9fe9-6a43d344262d,06605bea-ccb7-4e36-9b66-a84c0b8c6625,,<p>Ball retainer for undersixed BMX BB. (Frozen)</p>,,4,24,-4
bottom bracket,BB Parts for kids opc type,Default,81164,Avenue Bikes,45,80,0,Standard,,,79663592-452d-4bee-b689-189c9bc2c9cc,8af1fbaa-112c-41d9-9baf-89aaeee9abb6,,,,0,6,1
bottom bracket,Bottom Bracket - Shimano SMB70/B52,Default,81287,Kent,500,1000,0,Standard,,,e301c9d7-2eb8-48ed-9809-768e6d97f739,b638cbb2-3662-433a-bcd1-0b6eeda6e437,,,,0,2,0
bottom bracket,Kenli Sealed BB Axle 120/122mm,Default,81763,Avenue Bikes,160,310,0,Standard,,,6911b8d2-d51c-411e-9616-e1fa63099a0c,6708be4c-6d52-40c5-97b2-4d88971b2eb5,,,,2,6,2
bottom bracket,Kenli Sealed BB Axle 125/126mm,Default,81764,Avenue Bikes,160,310,0,Standard,,,7925f6ae-e6f7-4082-98a9-79f076f91998,52f9e194-3e14-4dc6-9064-fe0d1efc53fa,,,,1,2,2
brakes,VBrake Shimano Acera,Default,10016,Avenue Bikes,130,230,0,Standard,,,1394e678-1147-48fe-ab98-40e9f905489b,15f36194-99df-4a5d-9b90-3e967e40407b,,,<p>Shimano VBrake. Individual.</p>,0,0,0
brakes,VBrake Shimano,Default,10017,Avenue Bikes,0,0,0,Standard,,,b566aac0-3b30-459d-840d-d5ad77091216,ae179245-d603-4a40-9f26-7b4601848270,,,,0,0,0
brakes,Disc Brake - Shimano Set with caliper,Default,10020,Avenue Bikes,1440,2500,0,Standard,,,6a7402f7-63e9-47b2-bc3f-698eab77667e,6143a644-5261-4c48-bd82-f95e7be2a3e4,,,<p>diskbrake</p>,0,0,0
brakes,Brake v-Brake Set PVC,Default,10118,Kent,115,245,0,Standard,,,fa5be973-83f6-49ac-b1d6-fbfd5e0a5f13,469fdfc6-4115-4017-8dd3-9328791b823a,,,,3,5,1
brakes,Brake - V Brake Set Alloy,Default,10119,Avenue Bikes,225,395,0,Standard,,,1b603d00-370f-462b-b0a2-1453dbb9cfb0,476f2ebd-4412-4efa-a339-80c0e9575026,,,,4.5,14,1
brakes,Brake - Caliper brake set steel,Default,10129,Avenue Bikes,85,195,0,Standard,,,3185fb91-7496-4f68-85e1-e48b9799a9b8,94682551-cffd-4f5c-a2d6-82d8ea0c0894,,,,2.5,16,10
brakes,Brake - Caliper brake set (Alloy),Default,10130,Avenue Bikes,220,395,0,Standard,,,4cdf4aa5-a82c-4e37-bd59-2b1256a74529,05154a92-159e-4a8d-ab71-a9820138599e,,,,6,11,-2
brakes,Brake - Band Brake Karasawa CP,Default,10131,Avenue Bikes,85,200,0,Standard,,,82e16da6-a5a7-4fc9-a2cf-e21a8aa810ff,bfc89961-9b39-4861-ad94-0c2603013fff,,,,2,34,-3
brakes,Brake Lever MTB pvc (pair),Default,10132,,40,85,0,Standard,,,03215f6b-cf3d-40b1-8034-d4e272d0b590,996aa2ce-38cd-449e-9de1-4e46483c0ef3,,,,3.5,1,9
brakes,Brake Lever BMX pvc (pair),Default,10133,Avenue Bikes,25,88,0,Standard,,,002aeda7-21d3-4d02-bf78-3767c48f9c09,74af4a79-2dad-4f33-aa88-0230bf845f19,,,,11,8.5,1
brakes,Brake - Shimano Acera -v-Brake ord.(no lever),Default,10170,Avenue Bikes,130,230,0,Standard,,,2db68df3-3c3d-40c7-a0a3-742e6001bf7b,e9b2f54a-f2ac-406a-809a-5822943c550a,,,,0,0,0
brakes,Brake Shoe BMX ord,Default,10252,Kent,2,10,0,Standard,,,c35b5c55-9769-41b8-bc44-30e5c164c5e2,ec121c2c-1e1d-4d14-93ee-f5dc9c1f2c89,,,,62,253,25
brakes,Brake Shoe MTB Allen-type,Default,10253,Kent,8.5,30,0,Standard,,,09c136c6-d02a-40e3-8b14-002304bc8214,31e97723-d506-4e92-bd79-b26c35b352c8,,,,19,-9,14
brakes,Brake Shoe MTB ord-short,Default,10254,Kent,4,15,0,Standard,,,00539bb5-0b79-47fd-94a0-46307ad1bbd8,e5e79e52-2b07-4e4c-9653-9ad922d4ce3c,,,,6,47,45
brakes,Brake Lever Alloy colored,Default,10270,,122,220,0,Standard,,,bef2de8c-ea3d-4efb-bac8-06188a279e9b,58a0722a-bc73-4052-8039-7555d4bfcdd1,,,,6,12,10
brakes,Brake Shoe Allen Trans/Shungjie,Default,10344,,138,250,0,Standard,,,421a959e-09ba-4667-89b2-c6ebd744cf12,20a6ed3a-5efc-4b67-9c95-14cfb8db4539,,,<p>Brake shoe allen transparent</p>,-1,0,-2
brakes,Disc Brake - Rotor set w/Caliper tektro mtb,Default,10347,,1900,2850,0,Standard,,,4e596c45-1825-4de9-8f5a-430c4613b843,21500ffa-4c46-41c6-ab1c-7fc3a25054f1,,,<p>rotor set w/caliper tektro mtb</p>,0,0,0
brakes,Brake Shoe BMX odc colored,Default,10358,Avenue Bikes,7.5,30,0,Standard,,,ed55fd9d-42db-4bf8-9714-243f30b47883,bc0263f5-6e65-49d1-9f53-243543d2c9ca,,,<p>Brake shoe bmx odc colored</p>,18,-17,1
brakes,Brake - Caliper Brake set PVC steel lever HD,Default,10370,,150,300,0,Standard,,,14149efb-dee3-4d37-bccf-85b1c895b101,750b93a0-ce4a-4907-89b0-63499ef611df,,,<p>Brake caliper set PVC steel lever HD</p>,4,8,1
brakes,Brake - Band Brake (taiwan),Default,10388,Kent,68,120,0,Standard,,,357908ad-2ef3-4eb9-9901-d3c1440cf2db,760bd6b9-94c9-441c-a0cf-9123d30cd395,,,,4,7,0
brakes,Disk Brake Pads Bengal (Shimano),Default,10458,Avenue Bikes,185,350,0,Standard,,,5835d62f-c378-4aa9-99fc-5d244fe28373,237432ba-bcf7-42e5-b0c5-f8dddb914ced,,,,3,7,3
brakes,Brake,Default,10468,,5350,6500,0,Standard,,,247ff57d-8bf6-4e7d-a3df-f4b6ecace164,cb29cea0-3f32-4e76-9f40-bf8dec7b1372,,,,0,0,0
brakes,hydraulic disc brake draco,Default,16025,,3550,4550,0,Standard,,,9fe1440f-8880-4b97-a5ab-2e7218992c0b,b8fdab94-023e-40e4-bdf6-997669e765f4,,,,0,0,0
brakes,Brake - Caliper Bolt only (each),Default,20031,,7,15,0,Standard,,,f364b0a0-7a89-4cab-8749-26bfd2aa9a10,c2ee1a24-f274-4db5-b73d-6e6213ad2fa1,,,,0,54,21
brakes,Shifter with Lever 9sp Shimano Altus,Default,20037,Kent,880,1575,0,Standard,,,2240dbb3-442b-461c-8600-c323d947ff3a,6b3cc56a-b10f-4b61-94ca-3c077e47cfb1,,,,0,2,0
brakes,Brake - Band Brake Lining - Taiwan,Default,20051,,39,60,0,Standard,,,bbbdef4f-7e44-4e10-8980-3b19253d999b,fff38bbd-f2ac-47a3-a0f8-052e2b2ba936,,,,10,24,5
brakes,vBrake Kent XTR,Default,20064,,125,220,0,Standard,,,3758c9c2-7f9c-4147-b458-7a6386ada55c,a4eeefe0-bff2-43db-9a97-8e98661bcea1,,,,0,3,0
brakes,Disc Brake - Set (Logan) w Hub,Default,30012,Kent,1950,3400,0,Standard,,,5574b885-6ce4-432e-9b15-7f34f1bb3ac6,17e64ad5-7a14-4ce0-925f-86cc151690d5,,,,0,0,0
brakes,Shimano v-Brake Set,Default,30013,Kent,700,1200,0,Standard,,,5dd5a372-d5b7-45c0-8f8a-5ad7cbde81fb,36397ef8-ecba-4df1-a1ed-cfff757bed02,,,,0,0,0
brakes,Disc brake pad - Blackcomb BP-47,Default,40009,Kent,150,300,0,Standard,,23/2/2018,f8cbafb5-1031-4472-a0ad-2a3211abddae,549f5bc4-d6a4-4502-8c70-1cd1828104b5,,<p>Brake pad for black comb bikes</p>,,4,0,0
brakes,Disc Brake Pad - VMX Organic for ---,Default,40013,,0,0,0,Standard,,23/2/2018,2b058123-7a2d-4fa2-a1e7-4026434b7d55,f5d789e3-e2ae-48b9-b808-aa6e778e06e2,,,,2,0,2
brakes,Brake Shoe - Alligator Road Colors,Default,40038,,250,450,0,Standard,,10/3/2018,c0de97ed-7262-4986-b1b3-4e1728bb4539,0be91e72-8e4f-45be-b2b7-0ce47f011c9d,,,,2,0,0
brakes,brake shoe -Road hongchen asst color,Default,40039,,120,250,0,Standard,,10/3/2018,1da03585-0352-4043-8649-710e76cb9ef6,186f31fd-9db3-4e65-9ead-2a77a25b5210,,,,8,0,0
brakes,brake shoe road sil black,Default,40040,,160,300,0,Standard,,10/3/2018,290c98cb-67a7-48c8-9d6f-1e2451e870d7,5dd29c1d-eb8d-42e1-ab75-a98f24f310f2,,,,3,0,0
brakes,disc Brake Caliper - Mech F160 R140,Default,40077,CHN,300,600,0,Standard,,3/4/2018,15590cd9-2fc4-4ce1-8948-825f0d6bbf66,2cdddb1a-43bf-47bd-9792-dd74daa719c7,,,,0,0,0
brakes,disc Brake Caliper - Mech F180 R160,Default,40078,CHN,325,650,0,Standard,,3/4/2018,2573d537-6734-4d43-8d46-400697b0a5a8,e627d78c-c995-4fb3-ab0e-307833bd2b00,,,,0,0,0
brakes,HYD - Deore brake set  w/ rotor IceTech,Default,40103,Kent,5520,7520,0,Standard,,21/4/2018,ea92cd3d-2ebb-4dc7-9b28-69d15e0cff8d,04cd30d7-702d-4762-b98c-e9314fbc52dd,,,,-1,0,0
brakes,Rotor - Shimano RT26 160mm,Default,40134,Kent,182,350,0,Standard,,26/5/2018,770b3cfe-bf3a-4d6a-a01a-8f6d3bbb9244,3e511eb6-4739-4fb9-9307-d70e76964779,,,,2,0,0
brakes,Disc Brake - Shimano 355 Hyd Disk no rotor,Default,81094,Kent,1950,2800,0,Standard,,,fd274f49-6c13-46fb-b29a-b4ea3faa6047,5d019899-b057-41a4-9fac-a4a99b3b5c41,,,,1,2,0
brakes,Rotor Only - Shimano RT-54 (each),Default,81098,Kent,260,455,0,Standard,,,a1a97221-3e61-47d0-b55b-e9872aac78a5,0a8caaf6-5084-4260-9e51-a1af5183b25c,,,,2,1,0
brakes,Shimano V-Brake T4000 (original),Default,81104,Kent,680,1220,0,Standard,,,816344ab-611a-43ab-8246-1aff71ccf579,70cc5dd9-a748-48d0-aedc-21635b6af798,,,,0,1,0
brakes,Disk Brake Pads - NVP-04 Tektro,Default,81139,,65,200,0,Standard,,,2fd735f2-e737-478b-a47b-10ed0f086e36,2c7a086b-9a17-454b-aa2e-79cf134fbd82,,,,0,1,0
brakes,Brake Lever - Semi Alloy,Default,81182,Kent,68,115,0,Standard,,,d40cefc5-ba20-4110-949a-aec4a704e423,773fd9ab-bfd3-49d6-a248-21fe0d11588e,,,,0,3.5,0
brakes,Disc Brake - Rotar Only Promax,Default,81228,Kent,180,290,0,Standard,,,06270c62-c2ed-457d-9d74-073c912d20ec,e4713542-a490-4212-8e92-5a66a1fae2da,,,,2,-2,0
brakes,Disc Brake - Rotar Only Colored,Default,81229,Kent,200,400,0,Standard,,,854e00f9-0bdb-41d7-bfa2-cc9ed0a5b0c9,6f041200-cbe3-43af-8255-e2e8f792d557,,,,0,-1,0
brakes,V-brake - Steel Set,Default,81306,Avenue Bikes,120,220,0,Standard,,,025b7b27-281d-4906-bc61-23a335d29e85,d8757f8b-6676-4dad-a007-ec5bf7812075,,,,0,6,1
brakes,Disc Brake - Deore XT Hyd - BR8000,Default,81459,Kent,6500,8500,0,Standard,,,186b9a93-abf0-48a4-9dd1-ca44ac1c1fef,2429240e-f059-4e6e-b334-430d22f1fd65,,,,0,1,0
brakes,Rotor Only Rt86 203mm bolt,Default,81474,Avenue Bikes,1250,2200,0,Standard,,,929d6a82-e059-4287-976a-f69812b7dc80,707e5411-8121-44f5-909a-f097e4706998,,,,0,0,0
brakes,XT Shimano Rotor only 160mm,Default,81482,Avenue Bikes,900,1300,0,Standard,,,e5e67824-9136-41d5-a959-9aaa0de2d93a,ab04c14a-3ae0-4360-88f9-155bf3166946,,,,0,2,0
brakes,Disc Brake - Shimano 395 hyd no rotor,Default,81573,Kent,1950,2800,0,Standard,,,3ebdcf2d-9bba-406d-85b1-fc257553a730,de6a1d76-cc10-4cd2-8118-66b1b3403f53,,,,0,3,1
brakes,Brake - Band brake lining KBT,Default,81612,Avenue Bikes,32,60,0,Standard,,,9ffd9dba-0404-4478-b9a7-d0e0a3765746,0d298fb5-1268-4385-b13b-94af5c8c793d,,,,0,8,0
brakes,V-Brake individual colored,Default,81622,,0,190,0,Standard,,,2cf2b10c-32fb-4a47-8858-6c828683e923,327e726d-e01d-4ed6-92a9-c21537e8649d,,,,0,-1,0
brakes,Brake Shoe Allen STRIDER,Default,81678,Avenue Bikes,100,150,0,Standard,,,7afc8613-9f9b-4d0e-86ad-b66eed0d2da6,16022e57-d70c-4e3c-b8a2-1d7f324cf607,,,,9,5,0
brakes,Brake - Hyd Disc Shimano non-series,Default,81719,,1400,2450,0,Standard,,,b162debb-045b-4e0d-8ae3-cb2094be49b1,f873e7df-7d72-47e0-9837-12b24cae138a,,,,0,1,0
brakes,Disk Brake Pad PH02 Bengal (round type),Default,81734,Avenue Bikes,185,350,0,Standard,,,d2535888-7dbc-4506-b35b-c728824be027,41c33b8f-c5c6-4480-8fe5-6ed436e4e1a4,,,,0,3,-1
brakes,Brake Shoe Makato (Motor),Default,90106,,85,150,0,Standard,,,8dad1dc0-697f-4701-9877-5e0c84d2636f,a2258db9-a69a-4aba-8640-f0834f901623,,,,0,0,2
brakes,Brake Shoe Yamakoto,Default,90107,,70,125,0,Standard,,,68c347a6-6796-469d-9b98-9d4c5b431cfc,61b1f6df-b959-4be3-a05e-9f58c60a0987,,,,0,0,17
cables,Cable Housing – COLORED by Meter,Default,10091,Kent,30,60,0,Standard,,,986bd36e-9d0e-41fa-8b76-8605cea7e8eb,c924907e-9eaa-4976-867f-d67e0a6d2366,,,,37.5,23.5,7.5
cables,Rear Cable SYNC/KRONOS,Default,10190,Avenue Bikes,13.5,60,0,Standard,,,96faf4bf-b280-47b5-8ef8-a21477320fff,e88a9de4-ab5f-4712-8f15-8d3e507eeb4d,,,,14,13,2
cables,Cable Rear Shifter Cable ord (no hose),Default,10191,Kent,6,15,0,Standard,,,d583b1b7-ae15-4ff0-8237-a9bf09362e82,53f66308-1a6b-4368-94e8-2aa3836367f6,,,,29,54,15
cables,Rear Shifter cable SS,Default,10192,Avenue Bikes,20,54,0,Standard,,,2dde3e87-03e4-49f3-81af-8c79ffd7a05f,b483cca5-a59b-4961-aace-667d1b9bcc27,,,,27,28,7
cables,Cable Rear (blk),Default,10245,Avenue Bikes,8.5,20,0,Standard,,,ecf532c8-1224-45c9-b8fd-a37138fcc634,55f7e736-2046-4d64-a27f-99946be83529,,,,24,32,0
cables,Cable Stoper Alloy,Default,16002,,15,24,0,Standard,,,08517b33-6fd9-47f6-9f82-44e9223ea5ff,02cc3e95-6662-43e9-8d3a-5923e20b8ca4,,,,17,2,8
cables,Cable Housing - Front (DO NOT SELL),Default,20009,Avenue Bikes,20,40,0,Standard,,,d2c87a18-30b2-4e98-8fd7-00cd1dd57165,88b5118f-fb36-4f2a-b079-3ec52bef423d,,,,0,53,0
cables,Cable Tie china,Default,20021,,1,3,0,Standard,,,93925db1-9c81-42c2-8906-20faddc064e3,bf29bc1e-13c4-49aa-acba-78fd5d8add2f,,,,-51,-432,-91
cables,Cable Stopper - BMX Alloy color,Default,81035,,4,20,0,Standard,,,38ff8eb4-3e29-4096-b1ad-77d2d1f109d2,40bdc7c5-22b0-4355-848d-231e6e1669b6,,,,19,20,-1
cables,Cable Stopper - Bronze,Default,81036,,4,8,0,Standard,,,a2e0e993-ec51-4d1b-9ca2-7d6ff919ebcf,a230d516-cc32-407c-8c1b-2ee410c52472,,,,12,28,0
cables,Cable - Rear Cable SS Storm,Default,81135,Kent,45,80,0,Standard,,,f79510e4-e8be-458e-8bc9-3ecb866a87ad,533a35dc-1874-4bac-a46b-f017c5784bd3,,,,5,13,5
